,Image,Accuracy,F1,Jaccard,Recall,Precision
338,p_ba8de511,0.9820764746227709,0.9739185544297038,0.949163011020436,0.9509898987930203,0.9979801595418286
339,p_bac3c1ff,0.994489990569273,0.9896411212128844,0.9794946548110689,0.9857217681327525,0.9935917663907566
340,p_bb08dd93,0.8377829218106996,0.8640274958475004,0.7606059941495804,0.7617072210649732,0.9981028385475756
341,p_bbfe904d,0.9901680384087791,0.9857363420624509,0.9718738656838924,0.9774563441751396,0.9941578175359136
342,p_bc5cfad1,0.9896089937877518,0.979801609520069,0.9604030144167759,0.9679412693465864,0.9919562086097968
343,p_bcb4e45b,0.9801793624697447,0.9723147385484634,0.9461211277615619,0.9485807989345879,0.9972668255429956
344,p_bcf86dbc,0.9898697183904102,0.9788860744405041,0.9586453087535225,0.9729123917751482,0.9849335671297018
345,p_bd36e971,0.9477031461107894,0.9284224646412463,0.866407174475172,0.9865369170428938,0.8767738814792845
346,p_bd60b148,0.9963855596085924,0.9898893374418445,0.9799810794343071,0.9922745968178375,0.9875155180817631
347,p_be75a9b3,0.9163831732967536,0.8462010731526803,0.7334042816843916,0.7477861472086689,0.9744463868052899
348,p_be8e8817,0.9566472336534065,0.8723940458405675,0.773669243783737,0.7744780885300452,0.9986519225510248
349,p_bf2fdaa1,0.997437037037037,0.9975450385545745,0.9951021012617153,0.9989189413714251,0.9961749098503975
350,p_bfe420db,0.9916700960219479,0.9890683576433738,0.9783731324679025,0.9788502951872563,0.9995019999590685
351,p_c06e4ea1,0.9828271909958136,0.9429039195440985,0.8919756084399115,0.9786961927882053,0.9096372281412345
352,p_c096680e,0.9959710791037951,0.9897724816059917,0.9797520494981817,0.9818616754849073,0.997811796988588
353,p_c14d1bde,0.9616512345679012,0.9639192720936987,0.9303515123204484,0.9351713451711104,0.9944907249440335
354,p_c1f6ee23,0.9869740226337449,0.9854974521390149,0.9714095388098081,0.9855045072907002,0.9854903970883434
355,p_c236892b,0.9957001600365798,0.9909607900387258,0.9820835308042764,0.9878758405580803,0.9940650673043545
356,p_c23a93db,0.9829457055621931,0.9871221833848399,0.9745718261296408,0.9775010770021818,0.9969345649066399
357,p_c39cb2f3,0.993113926658426,0.9863016505640195,0.972973519304629,0.980261133236785,0.9924170746402692
358,p_c3aa565d,0.9668981481481481,0.9083920563741191,0.8321596244131455,0.9953819168018287,0.8353848883565935
359,p_c3b49327,0.9450684247692794,0.8821555857090059,0.7891577525737545,0.7910245360264566,0.9970184413828528
360,p_c3ee0a89,0.9832175925925926,0.9684891070102682,0.9389034217595112,0.984191541830763,0.9532798573975044
361,p_c4ca64e7,0.9966510210137304,0.9972161835816495,0.9944478234036653,0.999145154169929,0.9952946468635269
362,p_c52b37e6,0.9858108369057275,0.9752791940505888,0.95175113883531,0.9728065907146093,0.9777643987533897
363,p_c61fab84,0.9702743484224966,0.972217384754605,0.9459367869561376,0.9470837409712537,0.9987213848115881
364,p_c6ac6aae,0.9984167809785094,0.9912831131558906,0.9827168813017869,0.9928077507359291,0.9897631511144905
365,p_c6c3cbfb,0.987292524005487,0.9878281720906934,0.9759490877463993,0.9825865485621119,0.9931260185893065
366,p_c7091aac,0.9836575145747599,0.9728786158214446,0.9471895248286634,0.9504299373294021,0.9964134006572093
367,p_c7664967,0.984567672780108,0.9788938807532852,0.9586602825134666,0.9963136594943303,0.9620727775218794
368,p_c770e8ba,0.9181925411224774,0.9181791175073223,0.8487348805762557,0.8589454695764541,0.9861874889128998
369,p_c7cec6d2,0.9880184220679012,0.9896233716169456,0.9794598804216987,0.9867644486644511,0.9924989088484225
370,p_c7f17e98,0.9926200274348422,0.9688880964199142,0.9396536816769098,0.9400886536429353,0.9995078348711423
371,p_c874b819,0.9957407407407407,0.992191478526566,0.9845039582280614,0.9899386580996185,0.9944545759053184
372,p_c89f023a,0.991678614097969,0.9844080545326334,0.9692948619040271,0.9695416006895031,0.999737517076891
